-8.109589 -2.958904 -1.950250 
-7.786510 -2.955806 -1.968070 
-7.463599 -2.952364 -1.986187 
-7.140856 -2.948530 -2.004583 
-6.818281 -2.944246 -2.023234 
-6.495869 -2.939447 -2.042105 
-6.173607 -2.934054 -2.061153 
-5.851474 -2.927977 -2.080320 
-5.529435 -2.921111 -2.099532 
-5.207437 -2.913335 -2.118696 
-4.885399 -2.904511 -2.137695 
-4.563208 -2.894485 -2.156385 
-4.240702 -2.883085 -2.174592 
-3.917657 -2.870134 -2.192111 
-3.593765 -2.855457 -2.208701 
-3.268616 -2.838906 -2.224095 
-2.941676 -2.820397 -2.238008 
-2.612274 -2.799967 -2.250156 
-2.279613 -2.777857 -2.260294 
-1.942821 -2.754608 -2.268254 
-1.601066 -2.731161 -2.274005 
-1.253750 -2.708911 -2.277698 
-0.900778 -2.689646 -2.279683 
-0.542806 -2.675321 -2.280473 
-0.181354 -2.667651 -2.280631 
0.181351 -2.667651 -2.280617 
0.542803 -2.675321 -2.280631 
0.900775 -2.689646 -2.280544 
1.253747 -2.708911 -2.279945 
1.601062 -2.731161 -2.278278 
1.942818 -2.754608 -2.275006 
2.279610 -2.777857 -2.269738 
2.612270 -2.799967 -2.262278 
2.941673 -2.820396 -2.252620 
3.268613 -2.838906 -2.240905 
3.593762 -2.855457 -2.227365 
3.917654 -2.870134 -2.212279 
4.240699 -2.883085 -2.195934 
4.563204 -2.894485 -2.178602 
4.885396 -2.904511 -2.160531 
5.207433 -2.913335 -2.141933 
5.529432 -2.921111 -2.122990 
5.851471 -2.927976 -2.103852 
6.173604 -2.934053 -2.084642 
6.495866 -2.939447 -2.065458 
6.818278 -2.944246 -2.046377 
7.140852 -2.948530 -2.027462 
7.463595 -2.952364 -2.008759 
7.786507 -2.955806 -1.990303 
8.109586 -2.958904 -1.972122 
-8.110681 -2.837740 -1.832013 
-7.787722 -2.834707 -1.850105 
-7.464947 -2.831331 -1.868517 
-7.142362 -2.827564 -1.887234 
-6.819968 -2.823348 -1.906233 
-6.497764 -2.818613 -1.925484 
-6.175742 -2.813280 -1.944943 
-5.853887 -2.807253 -1.964555 
-5.532168 -2.800422 -1.984247 
-5.210541 -2.792658 -2.003926 
-4.888932 -2.783813 -2.023474 
-4.567235 -2.773714 -2.042743 
-4.245292 -2.762172 -2.061555 
-3.922884 -2.748981 -2.079691 
-3.599699 -2.733928 -2.096897 
-3.275312 -2.716821 -2.112880 
-2.949157 -2.697521 -2.127326 
-2.620505 -2.676011 -2.139913 
-2.288460 -2.652480 -2.150353 
-1.952010 -2.627452 -2.158443 
-1.610143 -2.601908 -2.164129 
-1.262075 -2.577382 -2.167568 
-0.907572 -2.555918 -2.169164 
-0.547284 -2.539818 -2.169526 
-0.182921 -2.531148 -2.169341 
0.182918 -2.531148 -2.169179 
0.547281 -2.539818 -2.169288 
0.907568 -2.555918 -2.169508 
1.262072 -2.577382 -2.169328 
1.610140 -2.601908 -2.168069 
1.952007 -2.627451 -2.165088 
2.288457 -2.652480 -2.159930 
2.620502 -2.676011 -2.152383 
2.949154 -2.697521 -2.142458 
3.275309 -2.716820 -2.130331 
3.599696 -2.733928 -2.116276 
3.922881 -2.748980 -2.100611 
4.245289 -2.762172 -2.083654 
4.567231 -2.773714 -2.065703 
4.888928 -2.783813 -2.047023 
5.210537 -2.792658 -2.027840 
5.532165 -2.800422 -2.008340 
5.853883 -2.807253 -1.988680 
6.175739 -2.813279 -1.968982 
6.497760 -2.818613 -1.949345 
6.819964 -2.823348 -1.929846 
7.142358 -2.827564 -1.910544 
7.464944 -2.831331 -1.891485 
7.787719 -2.834706 -1.872703 
8.110677 -2.837740 -1.854220 
-8.111747 -2.716618 -1.713729 
-7.788908 -2.713655 -1.732094 
-7.466269 -2.710353 -1.750804 
-7.143841 -2.706662 -1.769845 
-6.821627 -2.702523 -1.789198 
-6.499632 -2.697864 -1.808833 
-6.177853 -2.692603 -1.828711 
-5.856279 -2.686642 -1.848778 
-5.534888 -2.679864 -1.868963 
-5.213642 -2.672134 -1.889173 
-4.892477 -2.663290 -1.909291 
-4.571294 -2.653146 -1.929166 
-4.249947 -2.641491 -1.948613 
-3.928219 -2.628088 -1.967403 
-3.605800 -2.612688 -1.985264 
-3.282255 -2.595045 -2.001881 
-2.956988 -2.574960 -2.016905 
-2.629211 -2.552344 -2.029972 
-2.297926 -2.527321 -2.040746 
-1.961964 -2.500376 -2.048974 
-1.620100 -2.472519 -2.054572 
-1.271317 -2.445426 -2.057700 
-0.915193 -2.421433 -2.058819 
-0.552347 -2.403259 -2.058654 
-0.184701 -2.393409 -2.058045 
0.184697 -2.393409 -2.057697 
0.552344 -2.403259 -2.057925 
0.915190 -2.421432 -2.058526 
1.271314 -2.445426 -2.058864 
1.620097 -2.472518 -2.058105 
1.961961 -2.500375 -2.055480 
2.297923 -2.527321 -2.050462 
2.629208 -2.552343 -2.042825 
2.956985 -2.574960 -2.032607 
3.282252 -2.595045 -2.020029 
3.605797 -2.612688 -2.005414 
3.928216 -2.628088 -1.989123 
4.249944 -2.641491 -1.971513 
4.571291 -2.653146 -1.952907 
4.892474 -2.663290 -1.933587 
5.213639 -2.672133 -1.913790 
5.534885 -2.679864 -1.893713 
5.856276 -2.686641 -1.873512 
6.177850 -2.692603 -1.853312 
6.499629 -2.697864 -1.833212 
6.821624 -2.702523 -1.813286 
7.143837 -2.706662 -1.793592 
7.466266 -2.710353 -1.774173 
7.788904 -2.713655 -1.755060 
8.111743 -2.716618 -1.736274 
-8.112786 -2.595537 -1.595395 
-7.790065 -2.592651 -1.614035 
-7.467562 -2.589430 -1.633044 
-7.145289 -2.585823 -1.652412 
-6.823256 -2.581770 -1.672122 
-6.501471 -2.577199 -1.692148 
-6.179935 -2.572024 -1.712452 
-5.858645 -2.566145 -1.732984 
-5.537588 -2.559440 -1.753675 
-5.216732 -2.551765 -1.774434 
-4.896024 -2.542949 -1.795142 
-4.575377 -2.532791 -1.815649 
-4.254654 -2.521056 -1.835762 
-3.933649 -2.507478 -1.855244 
-3.612057 -2.491764 -1.873805 
-3.289437 -2.473614 -1.891106 
-2.965169 -2.452758 -1.906760 
-2.638408 -2.429019 -1.920355 
-2.308050 -2.402439 -1.931498 
-1.972750 -2.373437 -1.939878 
-1.631039 -2.343031 -1.945366 
-1.281606 -2.313040 -1.948119 
-0.923778 -2.286126 -1.948657 
-0.558102 -2.265516 -1.947842 
-0.186733 -2.254264 -1.946705 
0.186730 -2.254264 -1.946127 
0.558099 -2.265516 -1.946503 
0.923775 -2.286126 -1.947578 
1.281602 -2.313039 -1.948555 
1.631035 -2.343031 -1.948407 
1.972747 -2.373436 -1.946212 
2.308047 -2.402439 -1.941365 
2.638405 -2.429019 -1.933633 
2.965166 -2.452757 -1.923089 
3.289434 -2.473614 -1.910013 
3.612054 -2.491764 -1.894786 
3.933646 -2.507478 -1.877821 
4.254651 -2.521055 -1.859512 
4.575373 -2.532791 -1.840210 
4.896020 -2.542949 -1.820216 
5.216728 -2.551765 -1.799780 
5.537584 -2.559440 -1.779102 
5.858642 -2.566145 -1.758344 
6.179932 -2.572024 -1.737629 
6.501467 -2.577199 -1.717055 
6.823253 -2.581770 -1.696694 
7.145286 -2.585823 -1.676602 
7.467558 -2.589430 -1.656818 
7.790061 -2.592651 -1.637371 
8.112782 -2.595537 -1.618280 
-8.113796 -2.474498 -1.477008 
-7.791191 -2.471694 -1.495923 
-7.468822 -2.468561 -1.515233 
-7.146704 -2.465046 -1.534931 
-6.824851 -2.461090 -1.555002 
-6.503273 -2.456618 -1.575423 
-6.181982 -2.451545 -1.596161 
-5.860979 -2.445765 -1.617168 
-5.540258 -2.439152 -1.638377 
-5.219800 -2.431557 -1.659701 
-4.899561 -2.422797 -1.681021 
-4.579469 -2.412656 -1.702186 
-4.259399 -2.400879 -1.722999 
-3.939160 -2.387167 -1.743213 
-3.618456 -2.371183 -1.762524 
-3.296848 -2.352566 -1.780562 
-2.973698 -2.330963 -1.796904 
-2.648107 -2.306100 -1.811084 
-2.318866 -2.277905 -1.822641 
-1.984439 -2.246706 -1.831193 
-1.643071 -2.213498 -1.836551 
-1.293091 -2.180229 -1.838854 
-0.933490 -2.149932 -1.838687 
-0.564678 -2.126441 -1.837074 
-0.189068 -2.113508 -1.835281 
0.189065 -2.113508 -1.834414 
0.564675 -2.126441 -1.834975 
0.933487 -2.149932 -1.836641 
1.293088 -2.180229 -1.838407 
1.643068 -2.213498 -1.839002 
1.984436 -2.246706 -1.837322 
2.318863 -2.277905 -1.832678 
2.648104 -2.306100 -1.824838 
2.973695 -2.330963 -1.813929 
3.296845 -2.352566 -1.800300 
3.618453 -2.371183 -1.784404 
3.939157 -2.387167 -1.766708 
4.259396 -2.400879 -1.747649 
4.579465 -2.412656 -1.727609 
4.899558 -2.422797 -1.706907 
5.219797 -2.431557 -1.685803 
5.540255 -2.439152 -1.664503 
5.860976 -2.445764 -1.643169 
6.181979 -2.451545 -1.621925 
6.503270 -2.456618 -1.600867 
6.824847 -2.461090 -1.580064 
7.146700 -2.465046 -1.559568 
7.468819 -2.468561 -1.539415 
7.791188 -2.471694 -1.519632 
8.113792 -2.474498 -1.500234 
-8.114776 -2.353498 -1.358566 
-7.792284 -2.350784 -1.377756 
-7.470047 -2.347745 -1.397368 
-7.148081 -2.344332 -1.417397 
-6.826406 -2.340482 -1.437833 
-6.505036 -2.336122 -1.458654 
-6.183989 -2.331164 -1.479832 
-5.863273 -2.325500 -1.501323 
-5.542892 -2.319002 -1.523063 
-5.222836 -2.311512 -1.544967 
-4.903078 -2.302839 -1.566921 
-4.583557 -2.292752 -1.588771 
-4.264167 -2.280974 -1.610319 
-3.944735 -2.267175 -1.631309 
-3.624980 -2.250972 -1.651420 
-3.304472 -2.231938 -1.670257 
-2.982565 -2.209629 -1.687353 
-2.658316 -2.183654 -1.702183 
-2.330408 -2.153803 -1.714210 
-1.997105 -2.120271 -1.722962 
-1.656323 -2.083988 -1.728170 
-1.305949 -2.047013 -1.729943 
-0.944525 -2.012780 -1.728925 
-0.572237 -1.985863 -1.726329 
-0.191770 -1.970901 -1.723718 
0.191766 -1.970901 -1.722487 
0.572234 -1.985863 -1.723282 
0.944521 -2.012780 -1.725686 
1.305946 -2.047012 -1.728425 
1.656320 -2.083988 -1.729922 
1.997102 -2.120270 -1.728855 
2.330405 -2.153803 -1.724446 
2.658313 -2.183654 -1.716478 
2.982562 -2.209629 -1.705152 
3.304469 -2.231938 -1.690906 
3.624977 -2.250972 -1.674273 
3.944732 -2.267175 -1.655785 
4.264164 -2.280974 -1.635924 
4.583553 -2.292752 -1.615101 
4.903075 -2.302838 -1.593654 
5.222833 -2.311512 -1.571853 
5.542889 -2.319002 -1.549908 
