-1.934993 -1.947188 -1.959301 -1.971291 -1.983115 -1.994723 -2.006059 -2.017062 -2.027664 -2.037791 -2.047368 -2.056314 -2.064548 -2.071995 -2.078584 -2.084259 -2.088985 -2.092752 -2.095584 -2.097542 -2.098728 -2.099284 -2.099378 -2.099194 -2.098908 -2.098670 -2.098579 -2.098670 -2.098908 -2.099194 -2.099378 -2.099284 -2.098728 -2.097542 -2.095584 -2.092752 -2.088985 -2.084259 -2.078584 -2.071995 -2.064548 -2.056314 -2.047368 -2.037791 -2.027664 -2.017062 -2.006059 -1.994723 -1.983115 -1.971291 
-1.747758 -1.760544 -1.773271 -1.785900 -1.798384 -1.810671 -1.822699 -1.834401 -1.845700 -1.856513 -1.866751 -1.876316 -1.885111 -1.893038 -1.900005 -1.905933 -1.910767 -1.914482 -1.917094 -1.918673 -1.919343 -1.919286 -1.918729 -1.917927 -1.917131 -1.916555 -1.916347 -1.916555 -1.917131 -1.917927 -1.918729 -1.919286 -1.919343 -1.918673 -1.917094 -1.914482 -1.910767 -1.905933 -1.900005 -1.893038 -1.885111 -1.876316 -1.866751 -1.856513 -1.845700 -1.834401 -1.822699 -1.810671 -1.798384 -1.785900 
-1.560546 -1.573956 -1.587339 -1.600653 -1.613850 -1.626876 -1.639664 -1.652140 -1.664221 -1.675811 -1.686805 -1.697089 -1.706543 -1.715043 -1.722467 -1.728707 -1.733676 -1.737322 -1.739647 -1.740722 -1.740693 -1.739792 -1.738325 -1.736648 -1.735120 -1.734059 -1.733679 -1.734059 -1.735120 -1.736648 -1.738325 -1.739792 -1.740693 -1.740722 -1.739647 -1.737322 -1.733676 -1.728707 -1.722468 -1.715043 -1.706543 -1.697089 -1.686805 -1.675811 -1.664221 -1.652140 -1.639664 -1.626876 -1.613850 -1.600653 
-1.373326 -1.387395 -1.401473 -1.415520 -1.429487 -1.443316 -1.456938 -1.470274 -1.483231 -1.495702 -1.507567 -1.518692 -1.528930 -1.538125 -1.546119 -1.552759 -1.557915 -1.561494 -1.563466 -1.563888 -1.562927 -1.560872 -1.558134 -1.555211 -1.552627 -1.550856 -1.550226 -1.550856 -1.552627 -1.555211 -1.558134 -1.560872 -1.562927 -1.563888 -1.563466 -1.561494 -1.557915 -1.552759 -1.546119 -1.538125 -1.528930 -1.518692 -1.507567 -1.495702 -1.483231 -1.470274 -1.456938 -1.443316 -1.429488 -1.415521 
-1.186060 -1.200822 -1.215638 -1.230467 -1.245261 -1.259961 -1.274497 -1.288785 -1.302723 -1.316197 -1.329068 -1.341181 -1.352359 -1.362410 -1.371126 -1.378302 -1.383741 -1.387287 -1.388853 -1.388459 -1.386275 -1.382652 -1.378135 -1.373424 -1.369297 -1.366475 -1.365472 -1.366475 -1.369297 -1.373424 -1.378135 -1.382652 -1.386275 -1.388459 -1.388853 -1.387287 -1.383741 -1.378302 -1.371126 -1.362410 -1.352359 -1.341181 -1.329068 -1.316197 -1.302723 -1.288785 -1.274497 -1.259961 -1.245261 -1.230467 
-0.998708 -1.014196 -1.029788 -1.045447 -1.061126 -1.076768 -1.092302 -1.107641 -1.122679 -1.137290 -1.151324 -1.164601 -1.176914 -1.188027 -1.197678 -1.205586 -1.211471 -1.215079 -1.216225 -1.214850 -1.211094 -1.205356 -1.198342 -1.191045 -1.184628 -1.180219 -1.178648 -1.180219 -1.184628 -1.191045 -1.198342 -1.205356 -1.211094 -1.214850 -1.216225 -1.215079 -1.211471 -1.205586 -1.197678 -1.188027 -1.176914 -1.164601 -1.151324 -1.137290 -1.122679 -1.107641 -1.092302 -1.076769 -1.061127 -1.045447 
-0.811220 -0.827463 -0.843869 -0.860405 -0.877027 -0.893681 -0.910299 -0.926793 -0.943057 -0.958957 -0.974331 -0.988979 -1.002665 -1.015104 -1.025972 -1.034898 -1.041490 -1.045353 -1.046149 -1.043669 -1.037946 -1.029384 -1.018866 -1.007781 -0.997899 -0.991034 -0.988572 -0.991034 -0.997899 -1.007781 -1.018866 -1.029384 -1.037946 -1.043669 -1.046149 -1.045353 -1.041490 -1.034898 -1.025972 -1.015104 -1.002665 -0.988979 -0.974331 -0.958957 -0.943057 -0.926793 -0.910299 -0.893682 -0.877027 -0.860405 
-0.623543 -0.640566 -0.657819 -0.675274 -0.692893 -0.710628 -0.728416 -0.746173 -0.763794 -0.781145 -0.798056 -0.814314 -0.829653 -0.843747 -0.856201 -0.866545 -0.874245 -0.878717 -0.879389 -0.875791 -0.867720 -0.855460 -0.840025 -0.823327 -0.808081 -0.797295 -0.793388 -0.797295 -0.808081 -0.823327 -0.840025 -0.855460 -0.867720 -0.875791 -0.879389 -0.878717 -0.874245 -0.866545 -0.856201 -0.843747 -0.829653 -0.814314 -0.798056 -0.781145 -0.763794 -0.746173 -0.728416 -0.710629 -0.692893 -0.675274 
-0.435614 -0.453438 -0.471566 -0.489976 -0.508641 -0.527520 -0.546559 -0.565683 -0.584795 -0.603765 -0.622426 -0.640556 -0.657875 -0.674018 -0.688527 -0.700829 -0.710226 -0.715898 -0.716941 -0.712467 -0.701808 -0.684865 -0.662592 -0.637483 -0.613706 -0.596413 -0.590055 -0.596413 -0.613706 -0.637483 -0.662592 -0.684865 -0.701808 -0.712467 -0.716941 -0.715898 -0.710226 -0.700829 -0.688527 -0.674018 -0.657875 -0.640556 -0.622426 -0.603765 -0.584795 -0.565683 -0.546559 -0.527520 -0.508641 -0.489976 
-0.247369 -0.266006 -0.285027 -0.304422 -0.324172 -0.344250 -0.364612 -0.385201 -0.405931 -0.426688 -0.447314 -0.467599 -0.487255 -0.505904 -0.523039 -0.537997 -0.549916 -0.557707 -0.560042 -0.555418 -0.542355 -0.519866 -0.488300 -0.450502 -0.412742 -0.384119 -0.373351 -0.384119 -0.412742 -0.450502 -0.488300 -0.519866 -0.542355 -0.555418 -0.560042 -0.557707 -0.549916 -0.537997 -0.523039 -0.505904 -0.487255 -0.467599 -0.447314 -0.426688 -0.405931 -0.385201 -0.364613 -0.344250 -0.324172 -0.304422 
-0.058734 -0.078189 -0.098114 -0.118511 -0.139374 -0.160691 -0.182437 -0.204571 -0.227033 -0.249731 -0.272533 -0.295252 -0.317624 -0.339277 -0.359696 -0.378164 -0.393694 -0.404938 -0.410100 -0.406878 -0.392538 -0.364365 -0.320850 -0.264041 -0.202637 -0.153057 -0.133723 -0.153057 -0.202637 -0.264041 -0.320850 -0.364365 -0.392538 -0.406878 -0.410100 -0.404938 -0.393694 -0.378165 -0.359696 -0.339277 -0.317624 -0.295252 -0.272533 -0.249731 -0.227033 -0.204571 -0.182437 -0.160691 -0.139374 -0.118511 
0.130366 0.110099 0.089271 0.067868 0.045879 0.023300 0.000132 -0.023610 -0.047893 -0.072661 -0.097823 -0.123236 -0.148686 -0.173852 -0.198260 -0.221211 -0.241681 -0.258163 -0.268464 -0.269436 -0.256721 -0.224765 -0.167842 -0.083668 0.018697 0.110067 0.147894 0.110068 0.018697 -0.083668 -0.167841 -0.224764 -0.256721 -0.269436 -0.268464 -0.258163 -0.241681 -0.221212 -0.198260 -0.173852 -0.148686 -0.123236 -0.097823 -0.072661 -0.047893 -0.023610 0.000131 0.023300 0.045879 0.067868 
0.320009 0.298947 0.277232 0.254834 0.231726 0.207880 0.183276 0.157897 0.131738 0.104811 0.077151 0.048833 0.019993 -0.009148 -0.038226 -0.066663 -0.093542 -0.117410 -0.135949 -0.145459 -0.140050 -0.110569 -0.043866 0.074773 0.247688 0.430291 0.514566 0.430291 0.247688 0.074774 -0.043866 -0.110569 -0.140050 -0.145459 -0.135950 -0.117410 -0.093542 -0.066663 -0.038226 -0.009148 0.019992 0.048833 0.077150 0.104810 0.131738 0.157897 0.183276 0.207880 0.231725 0.254834 
0.510278 0.488450 0.465875 0.442511 0.418309 0.393221 0.367197 0.340187 0.312142 0.283021 0.252791 0.221441 0.188993 0.155528 0.121222 0.086415 0.051723 0.018237 -0.012109 -0.035858 -0.046724 -0.033057 0.026837 0.171383 0.452032 0.852774 1.084111 0.852775 0.452033 0.171383 0.026838 -0.033057 -0.046724 -0.035858 -0.012109 0.018237 0.051723 0.086415 0.121222 0.155528 0.188993 0.221441 0.252791 0.283021 0.312142 0.340187 0.367197 0.393221 0.418309 0.442511 
0.701250 0.678698 0.655309 0.631025 0.605778 0.579498 0.552104 0.523511 0.493625 0.462343 0.429557 0.395156 0.359027 0.321070 0.281214 0.239454 0.195913 0.150982 0.105575 0.061693 0.023659 0.001083 0.016546 0.127114 0.484111 1.395624 2.310947 1.395627 0.484113 0.127115 0.016546 0.001083 0.023659 0.061693 0.105575 0.150982 0.195913 0.239453 0.281214 0.321070 0.359027 0.395156 0.429557 0.462343 0.493625 0.523511 0.552104 0.579498 0.605778 0.631024 
0.893003 0.869781 0.845638 0.820499 0.794280 0.766886 0.738210 0.708129 0.676502 0.643168 0.607939 0.570599 0.530893 0.488521 0.443133 0.394312 0.341575 0.284366 0.222082 0.154171 0.080435 0.001995 -0.075388 -0.128005 -0.043351 1.001280 8.518424 1.001287 -0.043350 -0.128005 -0.075389 0.001995 0.080434 0.154171 0.222082 0.284366 0.341575 0.394312 0.443132 0.488521 0.530893 0.570599 0.607939 0.643167 0.676502 0.708128 0.738210 0.766886 0.794280 0.820499 
1.085609 1.061784 1.036961 1.011052 0.983955 0.955555 0.925718 0.894288 0.861081 0.825882 0.788427 0.748402 0.705415 0.658979 0.608471 0.553075 0.491700 0.422827 0.344261 0.252649 0.142504 0.003975 -0.183081 -0.468545 -1.019820 -2.798712 -11.281579 -2.798722 -1.019822 -0.468546 -0.183081 0.003975 0.142503 0.252648 0.344261 0.422827 0.491699 0.553075 0.608470 0.658979 0.705415 0.748402 0.788427 0.825881 0.861081 0.894288 0.925718 0.955555 0.983955 1.011052 
1.279134 1.254784 1.229369 1.202789 1.174930 1.145657 1.114814 1.082218 1.047648 1.010841 0.971474 0.929149 0.883365 0.833479 0.778650 0.717750 0.649214 0.570802 0.479160 0.369010 0.231502 0.050624 -0.205372 -0.606218 -1.315887 -2.619758 -3.755721 -2.619762 -1.315890 -0.606220 -0.205373 0.050624 0.231502 0.369010 0.479160 0.570801 0.649214 0.717749 0.778650 0.833479 0.883365 0.929149 0.971474 1.010841 1.047648 1.082217 1.114814 1.145657 1.174930 1.202789 
1.473634 1.448846 1.422939 1.395804 1.367315 1.337324 1.305659 1.272113 1.236442 1.198347 1.157462 1.113333 1.065384 1.012875 0.954833 0.889951 0.816429 0.731704 0.632019 0.511653 0.361561 0.166943 -0.096758 -0.467961 -0.986991 -1.595501 -1.915890 -1.595502 -0.986993 -0.467962 -0.096759 0.166943 0.361560 0.511653 0.632019 0.731704 0.816428 0.889951 0.954832 1.012874 1.065384 1.113333 1.157462 1.198347 1.236442 1.272113 1.305658 1.337324 1.367314 1.395803 
1.669156 1.644024 1.617733 1.590169 1.561197 1.530660 1.498376 1.464126 1.427649 1.388628 1.346675 1.301310 1.251925 1.197749 1.137774 1.070673 0.994654 0.907255 0.805034 0.683112 0.534562 0.349834 0.117196 -0.172285 -0.506158 -0.811219 -0.942578 -0.811220 -0.506159 -0.172286 0.117196 0.349834 0.534561 0.683112 0.805034 0.907255 0.994653 1.070673 1.137774 1.197748 1.251925 1.301309 1.346675 1.388628 1.427649 1.464126 1.498376 1.530660 1.561196 1.590169 
1.865734 1.840358 1.813799 1.785938 1.756638 1.725739 1.693052 1.658357 1.621388 1.581825 1.539281 1.493277 1.443221 1.388367 1.327768 1.260204 1.184099 1.097393 0.997411 0.880744 0.743279 0.580760 0.390779 0.177870 -0.036973 -0.207580 -0.274328 -0.207580 -0.036974 0.177869 0.390779 0.580760 0.743279 0.880744 0.997411 1.097392 1.184099 1.260204 1.327768 1.388367 1.443221 1.493277 1.539281 1.581825 1.621388 1.658357 1.693052 1.725738 1.756638 1.785938 
2.063390 2.037873 2.011164 1.983143 1.953674 1.922598 1.889731 1.854854 1.817709 1.777990 1.735327 1.689273 1.639282 1.584688 1.524665 1.458199 1.384041 1.300680 1.206345 1.099116 0.977273 0.840160 0.689961 0.534685 0.391523 0.286943 0.248095 0.286942 0.391523 0.534685 0.689960 0.840160 0.977273 1.099116 1.206345 1.300680 1.384041 1.458199 1.524665 1.584688 1.639282 1.689273 1.735327 1.777990 1.817709 1.854853 1.889731 1.922598 1.953674 1.983143 
2.262133 2.236579 2.209837 2.181792 2.152312 2.121244 2.088412 2.053609 2.016595 1.977086 1.934748 1.889184 1.839922 1.786404 1.727968 1.663841 1.593142 1.514910 1.428193 1.332254 1.226974 1.113591 0.995820 0.881205 0.781853 0.712991 0.688187 0.712991 0.781852 0.881205 0.995820 1.113591 1.226974 1.332253 1.428193 1.514910 1.593142 1.663841 1.727967 1.786404 1.839922 1.889183 1.934748 1.977086 2.016595 2.053609 2.088412 2.121244 2.152312 2.181792 
2.461962 2.436470 2.409811 2.381874 2.352534 2.321650 2.289058 2.254569 2.217967 2.179001 2.137382 2.092777 2.044801 1.993019 1.936941 1.876040 1.809774 1.737654 1.659359 1.574944 1.485184 1.392058 1.299346 1.213092 1.141481 1.093543 1.076612 1.093543 1.141481 1.213092 1.299345 1.392058 1.485184 1.574944 1.659359 1.737654 1.809774 1.876040 1.936941 1.993019 2.044801 2.092777 2.137382 2.179001 2.217966 2.254569 2.289058 2.321650 2.352534 2.381874 
2.662859 2.637527 2.611059 2.583354 2.554298 2.523761 2.491595 2.457636 2.421695 2.383561 2.342995 2.299732 2.253479 2.203922 2.150736 2.093610 2.032287 1.966634 1.896758 1.823178 1.747060 1.670505 1.596803 1.530519 1.477165 1.442296 1.430141 1.442296 1.477165 1.530519 1.596803 1.670504 1.747060 1.823178 1.896758 1.966634 2.032287 2.093610 2.150736 2.203921 2.253479 2.299732 2.342995 2.383561 2.421695 2.457636 2.491595 2.523760 2.554298 2.583354 
2.864799 2.839716 2.813542 2.786184 2.757540 2.727495 2.695923 2.662680 2.627613 2.590549 2.551301 2.509673 2.465458 2.418454 2.368479 2.315398 2.259167 2.199902 2.137968 2.074105 2.009579 1.946321 1.887017 1.835040 1.794143 1.767870 1.758796 1.767870 1.794143 1.835040 1.887017 1.946320 2.009579 2.074105 2.137968 2.199902 2.259167 2.315398 2.368479 2.418454 2.465458 2.509673 2.551301 2.590549 2.627613 2.662680 2.695922 2.727495 2.757540 2.786184 
3.067747 3.042996 3.017207 2.990298 2.962181 2.932756 2.901917 2.869548 2.835525 2.799717 2.761987 2.722201 2.680229 2.635966 2.589343 2.540360 2.489124 2.435902 2.381193 2.325809 2.270958 2.218305 2.169975 2.128452 2.096335 2.075961 2.068972 2.075961 2.096335 2.128452 2.169975 2.218304 2.270958 2.325809 2.381193 2.435902 2.489123 2.540360 2.589343 2.635966 2.680229 2.722201 2.761987 2.799717 2.835525 2.869548 2.901917 2.932755 2.962180 2.990298 
3.271657 3.247313 3.221990 3.195620 3.168127 3.139429 3.109439 3.078068 3.045222 3.010807 2.974732 2.936916 2.897299 2.855848 2.812584 2.767602 2.721104 2.673440 2.625160 2.577059 2.530219 2.486028 2.446149 2.412417 2.386666 2.370486 2.364963 2.370486 2.386666 2.412417 2.446149 2.486028 2.530219 2.577059 2.625160 2.673440 2.721103 2.767602 2.812584 2.855848 2.897298 2.936916 2.974732 3.010807 3.045222 3.078068 3.109439 3.139428 3.168127 3.195620 
3.476479 3.452606 3.427820 3.402065 3.375277 3.347392 3.318343 3.288064 3.256489 3.223558 3.189219 3.153439 3.116209 3.077556 3.037562 2.996385 2.954281 2.911636 2.868998 2.827099 2.786879 2.749473 2.716177 2.688360 2.667342 2.654232 2.649774 2.654232 2.667342 2.688360 2.716177 2.749473 2.786879 2.827099 2.868998 2.911636 2.954281 2.996385 3.037562 3.077556 3.116209 3.153439 3.189219 3.223557 3.256489 3.288064 3.318343 3.347392 3.375277 3.402065 
3.682157 3.658810 3.634620 3.609541 3.583524 3.556518 3.528478 3.499356 3.469113 3.437718 3.405153 3.371420 3.336551 3.300616 3.263740 3.226116 3.188026 3.149858 3.112130 3.075495 3.040751 3.008821 2.980717 2.957471 2.940048 2.929243 2.925581 2.929243 2.940048 2.957470 2.980717 3.008821 3.040751 3.075495 3.112130 3.149858 3.188025 3.226116 3.263740 3.300616 3.336550 3.371420 3.405152 3.437718 3.469113 3.499356 3.528478 3.556518 3.583523 3.609541 
3.888632 3.865856 3.842310 3.817956 3.792758 3.766681 3.739694 3.711771 3.682892 3.653052 3.622258 3.590543 3.557966 3.524629 3.490681 3.456331 3.421868 3.387665 3.354192 3.322022 3.291825 3.264349 3.240388 3.220728 3.206091 3.197055 3.193999 3.197055 3.206091 3.220728 3.240387 3.264349 3.291825 3.322022 3.354192 3.387665 3.421868 3.456331 3.490680 3.524629 3.557966 3.590543 3.622258 3.653052 3.682892 3.711771 3.739694 3.766681 3.792758 3.817956 
4.095840 4.073673 4.050807 4.027215 4.002871 3.977755 3.951849 3.925143 3.897636 3.869342 3.840290 3.810533 3.780152 3.749265 3.718034 3.686676 3.655468 3.624758 3.594968 3.566591 3.540186 3.516362 3.495744 3.478942 3.466497 3.458844 3.456261 3.458844 3.466497 3.478941 3.495744 3.516362 3.540186 3.566590 3.594968 3.624758 3.655468 3.686676 3.718034 3.749264 3.780152 3.810533 3.840290 3.869342 3.897636 3.925142 3.951848 3.977755 4.002871 4.027215 
4.303720 4.282190 4.260031 4.237225 4.213758 4.189619 4.164804 4.139317 4.113171 4.086394 4.059032 4.031153 4.002850 3.974252 3.945525 3.916881 3.888582 3.860945 3.834341 3.809194 3.785971 3.765165 3.747276 3.732777 3.722087 3.715532 3.713323 3.715532 3.722087 3.732777 3.747276 3.765165 3.785971 3.809194 3.834341 3.860945 3.888582 3.916881 3.945525 3.974252 4.002850 4.031153 4.059032 4.086394 4.113171 4.139317 4.164804 4.189619 4.213758 4.237225 
4.512210 4.491336 4.469902 4.447898 4.425318 4.402161 4.378435 4.354152 4.329339 4.304035 4.278297 4.252201 4.225851 4.199376 4.172942 4.146750 4.121044 4.096106 4.072264 4.049879 4.029339 4.011049 3.995407 3.982790 3.973520 3.967852 3.965944 3.967852 3.973520 3.982790 3.995407 4.011049 4.029339 4.049879 4.072264 4.096106 4.121043 4.146750 4.172942 4.199376 4.225851 4.252201 4.278297 4.304035 4.329339 4.354152 4.378434 4.402161 4.425318 4.447898 
4.721247 4.701042 4.680343 4.659147 4.637455 4.615275 4.592622 4.569519 4.546000 4.522113 4.497922 4.473510 4.448981 4.424466 4.400123 4.376141 4.352742 4.330179 4.308736 4.288720 4.270457 4.254278 4.240507 4.229442 4.221338 4.216392 4.214729 4.216392 4.221338 4.229442 4.240507 4.254278 4.270457 4.288720 4.308736 4.330179 4.352742 4.376141 4.400123 4.424466 4.448981 4.473510 4.497922 4.522113 4.546000 4.569519 4.592622 4.615275 4.637455 4.659147 
4.930773 4.911244 4.891282 4.870892 4.850081 4.828864 4.807262 4.785304 4.763032 4.740499 4.717773 4.694939 4.672102 4.649388 4.626948 4.604955 4.583610 4.563137 4.543782 4.525809 4.509489 4.495096 4.482894 4.473122 4.465984 4.461636 4.460175 4.461636 4.465984 4.473122 4.482894 4.495096 4.509489 4.525808 4.543782 4.563137 4.583610 4.604955 4.626948 4.649388 4.672102 4.694939 4.717773 4.740499 4.763032 4.785304 4.807261 4.828864 4.850081 4.870892 
5.140731 5.121878 5.102651 5.083059 5.063115 5.042839 5.022258 5.001405 4.980327 4.959080 4.937735 4.916375 4.895104 4.874042 4.853329 4.833125 4.813609 4.794980 4.777450 4.761244 4.746592 4.733720 4.722844 4.714160 4.707831 4.703981 4.702689 4.703981 4.707831 4.714160 4.722844 4.733720 4.746592 4.761244 4.777450 4.794980 4.813609 4.833125 4.853329 4.874042 4.895104 4.916375 4.937735 4.959080 4.980327 5.001405 5.022258 5.042839 5.063115 5.083058 
5.351068 5.332885 5.314385 5.295578 5.276482 5.257122 5.237526 5.217735 5.197794 5.177763 5.157713 5.137726 5.117900 5.098350 5.079205 5.060609 5.042725 5.025724 5.009794 4.995125 4.981912 4.970344 4.960599 4.952836 4.947190 4.943761 4.942610 4.943761 4.947190 4.952836 4.960599 4.970344 4.981912 4.995125 5.009794 5.025724 5.042724 5.060609 5.079205 5.098350 5.117900 5.137726 5.157713 5.177763 5.197794 5.217735 5.237526 5.257122 5.276482 5.295578 
5.561731 5.544212 5.526426 5.508387 5.490116 5.471641 5.452993 5.434214 5.415353 5.396469 5.377629 5.358917 5.340424 5.322256 5.304533 5.287386 5.270957 5.255401 5.240877 5.227550 5.215586 5.205141 5.196366 5.189391 5.184326 5.181253 5.180223 5.181253 5.184326 5.189391 5.196366 5.205141 5.215586 5.227550 5.240877 5.255401 5.270957 5.287386 5.304533 5.322256 5.340424 5.358917 5.377629 5.396468 5.415353 5.434214 5.452993 5.471640 5.490116 5.508386 
